@relation whatever

@attribute light numeric
@attribute sound numeric
@attribute movement numeric
@attribute locked {0,1}
@attribute charging {0,1}
@attribute state {0,1}


@data
142 , 1110 , 1.20177 , 1 , 1 , 0 
126 , 1141 , 0.694252 , 1 , 1 , 0 
123 , 2036 , 1.0527 , 1 , 1 , 0 
120 , 1333 , 0.309044 , 1 , 0 , 0 
0 , 6054 , 11828 , 1 , 0 , 0 
0 , 2560 , 0.0705795 , 1 , 0 , 0 
88 , 697 , 9.52916 , 0 , 0 , 0 
65 , 705 , 1.24117 , 1 , 0 , 0 
114 , 937 , 0.926491 , 1 , 0 , 0 
12 , 3612 , 1.43787 , 0 , 0 , 0 
82 , 2532 , 1.3065 , 1 , 0 , 0 
82 , 827 , 1.30288 , 1 , 0 , 0 
82 , 3671 , 1.33321 , 1 , 0 , 0 
82 , 1141 , 1.06329 , 1 , 0 , 0 
87 , 1563 , 1.51306 , 1 , 0 , 0 
84 , 4773 , 1.43665 , 1 , 0 , 0 
0 , 9158 , 3.50377 , 1 , 0 , 0 
0 , 8363 , 26.2539 , 0 , 0 , 0 
0 , 16654 , 10.3357 , 1 , 0 , 0 
70 , 16563 , 0.0287476 , 0 , 0 , 0 
16 , 17228 , 233273 , 1 , 0 , 0 
52 , 11100 , 14.3245 , 1 , 0 , 0 
59 , 18988 , 1.82518 , 1 , 0 , 0 
0 , 892 , 22386 , 1 , 0 , 0 
21 , 50 , 2.09418 , 0 , 0 , 0 
6 , 170 , 0.887924 , 1 , 1 , 0 
4 , 280 , 0.786598 , 1 , 1 , 0 
6 , 228 , 0.567795 , 1 , 1 , 0 
5 , 878 , 0.657661 , 1 , 1 , 0 
3 , 1045 , 0.482208 , 0 , 0 , 0 
6 , 72 , 0.6968 , 0 , 0 , 0 
0 , 1243 , 1.3258 , 1 , 0 , 0 
0 , 1475 , 2.52511 , 1 , 0 , 0 
2 , 166 , 1.23474 , 1 , 0 , 0 
2 , 751 , 1.19377 , 1 , 0 , 0 
0 , 208 , 1.73389 , 1 , 0 , 0 
71 , 172 , 1.56419 , 1 , 0 , 0 
71 , 1108 , 1.20323 , 1 , 0 , 0 
69 , 2322 , 0.87957 , 1 , 0 , 0 
68 , 143 , 1.16582 , 1 , 0 , 0 
65 , 2315 , 1.14149 , 1 , 0 , 0 
66 , 192 , 1.38278 , 1 , 0 , 0 
69 , 230 , 1.32037 , 1 , 0 , 0 
71 , 677 , 0.866135 , 1 , 0 , 0 
70 , 883 , 1.31856 , 1 , 0 , 0 
0 , 477 , 0.698166 , 1 , 0 , 0 
0 , 374 , 1106 , 1 , 0 , 0 
0 , 194 , 1.41835 , 1 , 0 , 0 
0 , 28394 , 0.114746 , 0 , 0 , 0 
0 , 4288 , 0.279388 , 0 , 0 , 0 
2 , 22638 , 0.470245 , 0 , 0 , 0 
1 , 9844 , 18.5414 , 0 , 0 , 0 
2 , 18075 , 0.0418625 , 0 , 0 , 0 
2 , 8849 , 0.346512 , 0 , 0 , 0 
0 , 16161 , 0.0962219 , 0 , 0 , 0 
0 , 13623 , 1.04679 , 0 , 0 , 0 
0 , 993 , 0.374687 , 0 , 0 , 0 
3 , 14138 , 0.47818 , 0 , 0 , 0 
2 , 29364 , 0.00356293 , 0 , 0 , 0 
2 , 27461 , 0.268486 , 0 , 0 , 0 
0 , 22450 , 0.400124 , 0 , 0 , 0 
2 , 25892 , 0.150154 , 0 , 0 , 0 
0 , 13710 , 0.0525665 , 0 , 0 , 0 
3 , 24927 , 0.660629 , 0 , 0 , 0 
3 , 14234 , 0.466454 , 0 , 0 , 0 
3 , 21476 , 0.650452 , 0 , 0 , 0 
0 , 27560 , 0.0348511 , 0 , 0 , 0 
1 , 28990 , 0.312691 , 0 , 0 , 0 
0 , 2120 , 0.53875 , 0 , 0 , 0 
0 , 18076 , 0.537834 , 0 , 0 , 0 
8 , 24461 , 0.774231 , 0 , 0 , 0 
8 , 20690 , 1.10909 , 0 , 0 , 0 
11 , 20327 , 0.164948 , 0 , 0 , 0 
12 , 19209 , 0.179626 , 0 , 0 , 0 
12 , 7995 , 0.54985 , 0 , 0 , 0 
1 , 19834 , 0.707275 , 0 , 0 , 0 
2 , 22621 , 0.249786 , 0 , 0 , 0 
2 , 17667 , 0.313316 , 0 , 0 , 0 
1 , 17788 , 1.03434 , 0 , 0 , 0 
1 , 14939 , 0.0294037 , 0 , 0 , 0 
0 , 6260 , 0.630997 , 0 , 0 , 0 
4 , 1697 , 0.0393372 , 0 , 0 , 0 
0 , 5395 , 0.257378 , 0 , 0 , 0 
0 , 15954 , 0.42646 , 0 , 0 , 0 
0 , 17251 , 0.478905 , 0 , 0 , 0 
0 , 40 , 0.0429764 , 0 , 0 , 0 
0 , 18274 , 0.266975 , 0 , 0 , 0 
0 , 16253 , 1.36767 , 0 , 0 , 0 
3 , 22691 , 0.562477 , 0 , 0 , 0 
0 , 115 , 0.404938 , 1 , 1 , 0 
6 , 129 , 0.654655 , 1 , 1 , 0 
6 , 60 , 0.689697 , 1 , 1 , 0 
0 , 48 , 0.350189 , 1 , 1 , 0 
0 , 70 , 0.318237 , 1 , 1 , 0 
0 , 102 , 0.207153 , 1 , 1 , 0 
0 , 58 , 0.266418 , 1 , 1 , 1 
0 , 35 , 0.42128 , 1 , 1 , 1 
0 , 88 , 0.254227 , 1 , 1 , 1 
0 , 35 , 0.183907 , 1 , 1 , 1 
0 , 40 , 0.399033 , 1 , 1 , 1 
0 , 48 , 0.375427 , 1 , 1 , 1 
0 , 40 , 0.519302 , 1 , 1 , 1 
0 , 40 , 0.337234 , 1 , 1 , 1 
0 , 78 , 0.303589 , 1 , 1 , 1 
0 , 48 , 0.506798 , 1 , 1 , 1 
0 , 60 , 0.268845 , 1 , 1 , 1 
0 , 40 , 0.470329 , 1 , 1 , 1 
0 , 88 , 0.433441 , 1 , 1 , 1 
0 , 40 , 0.561935 , 1 , 1 , 1 
0 , 48 , 0.948639 , 1 , 1 , 1 
0 , 78 , 0.900017 , 1 , 1 , 1 
0 , 40 , 0.625092 , 1 , 1 , 1 
0 , 50 , 0.576988 , 1 , 1 , 1 
0 , 68 , 0.866028 , 1 , 1 , 1 
0 , 40 , 0.7957 , 1 , 1 , 1 
0 , 40 , 0.828941 , 1 , 1 , 1 
0 , 40 , 0.736939 , 1 , 1 , 1 
0 , 50 , 1.05839 , 1 , 1 , 1 
0 , 40 , 1.06738 , 1 , 1 , 1 
0 , 68 , 1.17661 , 1 , 1 , 1 
0 , 30 , 0.771141 , 1 , 1 , 1 
0 , 40 , 0.950172 , 1 , 1 , 1 
0 , 40 , 0.963676 , 1 , 1 , 1 
0 , 40 , 1.17781 , 1 , 1 , 1 
0 , 50 , 0.902496 , 1 , 1 , 1 
0 , 30 , 0.9263 , 1 , 1 , 1 
0 , 40 , 1.29572 , 1 , 1 , 1 
0 , 30 , 1.29621 , 1 , 1 , 1 
0 , 136 , 1.05798 , 1 , 1 , 1 
0 , 88 , 1.03558 , 1 , 1 , 1 
0 , 126 , 1.12859 , 1 , 1 , 1 
0 , 50 , 1.16504 , 1 , 1 , 1 
0 , 126 , 1.31219 , 1 , 1 , 1 
0 , 30 , 0.833405 , 1 , 1 , 1 
0 , 40 , 1.49021 , 1 , 1 , 1 
0 , 93 , 0.844582 , 1 , 1 , 1 
0 , 118 , 0.949188 , 1 , 1 , 1 
0 , 88 , 1.28408 , 1 , 1 , 1 
0 , 40 , 1.17659 , 1 , 1 , 1 
0 , 40 , 1.44115 , 1 , 1 , 1 
0 , 53 , 1.24995 , 1 , 1 , 1 
0 , 60 , 1.01073 , 1 , 1 , 1 
0 , 40 , 1.24805 , 1 , 1 , 1 
0 , 30 , 1.11356 , 1 , 1 , 1 
0 , 50 , 1.0831 , 1 , 1 , 1 
0 , 40 , 0.925026 , 1 , 1 , 1 
0 , 40 , 1.1388 , 1 , 1 , 1 
0 , 60 , 1.22475 , 1 , 1 , 1 
0 , 60 , 0.844116 , 1 , 1 , 1 
0 , 40 , 0.825455 , 1 , 1 , 1 
0 , 68 , 0.999336 , 1 , 1 , 1 
0 , 40 , 1.08075 , 1 , 1 , 1 
0 , 48 , 1.34817 , 1 , 1 , 1 
0 , 68 , 0.55307 , 1 , 1 , 1 
0 , 30 , 1.00821 , 1 , 1 , 1 
0 , 68 , 1.34509 , 1 , 1 , 1 
0 , 40 , 0.84066 , 1 , 1 , 1 
0 , 166 , 1.09216 , 1 , 1 , 1 
0 , 60 , 1.22455 , 1 , 1 , 1 
0 , 40 , 1.01172 , 1 , 1 , 1 
0 , 68 , 1.1785 , 1 , 1 , 1 
0 , 48 , 1.06798 , 1 , 1 , 1 
0 , 130 , 1.05742 , 1 , 1 , 1 
0 , 60 , 1.0799 , 1 , 1 , 1 
0 , 60 , 1.04436 , 1 , 1 , 1 
0 , 60 , 1.22408 , 1 , 1 , 1 
0 , 40 , 1191 , 1 , 1 , 1 
0 , 50 , 1.01971 , 1 , 1 , 1 
0 , 108 , 0.936485 , 1 , 1 , 1 
0 , 88 , 1.22373 , 1 , 1 , 1 
0 , 60 , 1.19958 , 1 , 1 , 1 
0 , 78 , 1.22278 , 1 , 1 , 1 
0 , 30 , 1.00636 , 1 , 1 , 1 
1 , 63 , 0.552483 , 1 , 1 , 1 
1 , 50 , 0.971756 , 1 , 1 , 1 
1 , 58 , 0.757942 , 1 , 1 , 1 
0 , 60 , 1.12005 , 1 , 1 , 1 
1 , 143 , 1.16669 , 1 , 1 , 1 
1 , 40 , 0.960747 , 1 , 0 , 1 
0 , 155 , 1.27133 , 1 , 0 , 1 
1 , 60 , 1.03581 , 1 , 1 , 1 
1 , 50 , 0.811844 , 1 , 1 , 1 
1 , 58 , 0.913406 , 1 , 1 , 1 
1 , 60 , 1.0694 , 1 , 1 , 1 
1 , 58 , 0.568626 , 1 , 1 , 1 
3 , 50 , 0.925888 , 1 , 1 , 1 
3 , 50 , 0.871338 , 1 , 1 , 1 
3 , 98 , 0.828827 , 1 , 1 , 1 
3 , 60 , 1.26805 , 1 , 1 , 1 
5 , 68 , 0.865669 , 1 , 1 , 1 
6 , 50 , 0.95536 , 1 , 1 , 1 
5 , 78 , 1.20738 , 1 , 1 , 1 
5 , 140 , 0.393799 , 1 , 1 , 1 
7 , 143 , 0.902847 , 1 , 1 , 1 
8 , 272 , 0.973358 , 1 , 1 , 1 
3 , 53 , 0.934555 , 1 , 1 , 1 
3 , 147 , 0.879776 , 1 , 1 , 1 
4 , 50 , 0.808304 , 1 , 1 , 1 
4 , 40 , 1.08824 , 1 , 1 , 1 
4 , 78 , 0.8022 , 1 , 1 , 1 
3 , 98 , 1.0744 , 1 , 1 , 1 
5 , 78 , 0.924461 , 1 , 1 , 1 
5 , 68 , 0.480438 , 1 , 1 , 1 
5 , 68 , 0.810814 , 1 , 1 , 1 
5 , 60 , 1.02443 , 1 , 1 , 1 
4 , 93 , 0.583733 , 1 , 1 , 1 
4 , 50 , 0.547981 , 1 , 1 , 1 
5 , 40 , 0.933548 , 1 , 0 , 1 
3 , 68 , 1.14373 , 1 , 0 , 1 
3 , 45 , 1.4697 , 1 , 0 , 0 
4 , 50 , 1.28693 , 0 , 0 , 0 
42 , 233 , 1.25552 , 1 , 0 , 0 
4 , 19477 , 3.85095 , 0 , 0 , 0 
1 , 60 , 0.451782 , 0 , 0 , 0 
1 , 78 , 0.0628586 , 0 , 0 , 0 
1 , 27223 , 0.242935 , 0 , 0 , 0 
0 , 3848 , 1.07528 , 1 , 0 , 0 
1 , 98 , 9.61625 , 0 , 0 , 0 
1 , 2278 , 19.3063 , 0 , 0 , 0 
1 , 17860 , 1.51245 , 0 , 0 , 0 
3 , 17969 , 1.08475 , 0 , 0 , 0 
3 , 12676 , 0.461563 , 0 , 0 , 0 
3 , 6710 , 2.15083 , 0 , 0 , 0 
0 , 9394 , 1.37396 , 0 , 0 , 0 
1 , 3710 , 0.2537 , 0 , 0 , 0 
3 , 3687 , 0.95295 , 0 , 0 , 0 
1 , 19360 , 0.674011 , 0 , 0 , 0 
1 , 2192 , 14.9065 , 0 , 0 , 0 
1 , 18434 , 0.115509 , 0 , 0 , 0 
0 , 2057 , 0.474518 , 0 , 0 , 0 
1 , 790 , 0.21225 , 0 , 0 , 0 
1 , 12638 , 0.609024 , 0 , 0 , 0 
1 , 26135 , 0.302795 , 0 , 0 , 0 
1 , 5645 , 0.316124 , 0 , 0 , 0 
1 , 22182 , 0.11895 , 0 , 0 , 0 
1 , 2893 , 0.083847 , 0 , 0 , 0 
1 , 20083 , 0.3172 , 0 , 0 , 0 
1 , 430 , 0.32766 , 0 , 0 , 0 
1 , 347 , 23.6769 , 1 , 0 , 0 
1 , 83 , 0.227753 , 1 , 1 , 0 
1 , 68 , 0.0250092 , 1 , 1 , 0 
5 , 4901 , 0.219666 , 1 , 1 , 0 
6 , 98 , 0.160263 , 1 , 1 , 0 
0 , 3119 , 11.1882 , 1 , 0 , 0 
0 , 68 , 0.257248 , 1 , 0 , 0 
0 , 5081 , 5.81732 , 1 , 0 , 0 
0 , 1619 , 0.10862 , 1 , 0 , 0 
0 , 110 , 0.998627 , 1 , 0 , 0 
0 , 148 , 1.35926 , 1 , 0 , 0 
86 , 144 , 0.512863 , 1 , 0 , 0 
84 , 324 , 1.05833 , 1 , 0 , 0 
82 , 106 , 1.42812 , 1 , 0 , 0 
84 , 98 , 1.95 , 1 , 0 , 0 
89 , 106 , 1.41966 , 1 , 0 , 0 
100 , 272 , 1.64124 , 1 , 0 , 0 
93 , 68 , 1.5975 , 1 , 0 , 0 
100 , 331 , 1.73119 , 1 , 0 , 0 
117 , 516 , 1.04163 , 0 , 0 , 0 
54 , 5143 , 0.31472 , 0 , 0 , 0 
324 , 1574 , 0.332199 , 0 , 0 , 0 
34 , 6221 , 1.07494 , 1 , 0 , 0 
110 , 1808 , 1.01535 , 0 , 0 , 0 
109 , 19080 , 1.74561 , 1 , 0 , 0 
101 , 30787 , 1.68969 , 1 , 0 , 0 
119 , 4020 , 0.980453 , 0 , 0 , 0 
94 , 13499 , 1.35921 , 1 , 0 , 0 
97 , 19108 , 1.82661 , 1 , 0 , 0 
91 , 23496 , 1.72493 , 1 , 0 , 0 
83 , 124 , 9.95421 , 0 , 0 , 0 
120 , 278 , 1.25682 , 0 , 0 , 0 
33 , 280 , 8.2842 , 0 , 0 , 0 
103 , 62 , 1.03061 , 0 , 0 , 0 
8 , 0 , 5.98653 , 0 , 0 , 0 
119 , 98 , 1.12179 , 0 , 0 , 0 
12 , 474 , 6.02377 , 1 , 0 , 0 
97 , 122 , 5.15927 , 0 , 0 , 0 
103 , 230 , 0.254631 , 0 , 0 , 0 
38 , 426 , 5.45778 , 0 , 0 , 0 
97 , 122 , 1.19469 , 1 , 0 , 0 
89 , 88 , 1.45054 , 1 , 0 , 0 
84 , 68 , 1.6906 , 0 , 0 , 0 
127 , 28963 , 1.46229 , 1 , 0 , 0 
125 , 8481 , 1.70381 , 1 , 0 , 0 
127 , 21783 , 1.60825 , 1 , 0 , 0 
124 , 32 , 30241 , 0 , 0 , 0 
21 , 0 , 0.0303192 , 0 , 0 , 0 
109 , 15637 , 1.32355 , 1 , 0 , 0 
123 , 31661 , 1.3965 , 1 , 0 , 0 
70 , 14315 , 0.287674 , 0 , 0 , 0 
119 , 10895 , 1.15456 , 1 , 0 , 0 
16 , 16206 , 1.50941 , 1 , 0 , 0 
89 , 2789 , 0.473541 , 1 , 0 , 0 
1 , 635 , 1.4005 , 1 , 0 , 0 
17 , 17986 , 1.1875 , 0 , 0 , 0 
0 , 116 , 0.0786819 , 1 , 0 , 0 
97 , 243 , 7.69543 , 0 , 0 , 0 
130 , 0 , 1.59081 , 0 , 0 , 0 
341 , 0 , 1.8745 , 0 , 0 , 0 
114 , 2931 , 4.57414 , 0 , 0 , 0 
93 , 1815 , 1.82895 , 1 , 0 , 0 
100 , 1983 , 1.62242 , 0 , 0 , 0 
120 , 1746 , 1.65136 , 0 , 0 , 0 
121 , 1661 , 1.35475 , 1 , 0 , 0 
121 , 2548 , 1.51833 , 0 , 0 , 0 
121 , 1538 , 1.85374 , 0 , 0 , 0 
31 , 424 , 3.26338 , 0 , 0 , 0 
27 , 496 , 1.25911 , 1 , 0 , 0 
66 , 960 , 1.41943 , 0 , 1 , 0 
104 , 717 , 1.34386 , 0 , 1 , 0 
59 , 639 , 1.34621 , 0 , 1 , 0 
89 , 1175 , 1.18939 , 0 , 1 , 0 
91 , 156 , 1.34204 , 0 , 1 , 0 
87 , 946 , 1.36635 , 0 , 1 , 0 
60 , 1495 , 0.32399 , 0 , 1 , 0 
103 , 1665 , 2.00525 , 0 , 1 , 0 
92 , 1401 , 1.21624 , 1 , 1 , 0 
92 , 10665 , 1.38035 , 1 , 1 , 0 
92 , 524 , 1.16997 , 1 , 1 , 0 
93 , 1293 , 1.41988 , 1 , 1 , 0 
91 , 5771 , 1.44812 , 1 , 1 , 0 
65 , 480 , 3.44231 , 0 , 0 , 0 
22 , 457 , 0.528877 , 0 , 0 , 0 
38 , 326 , 0.675858 , 0 , 0 , 0 
35 , 524 , 0.905891 , 0 , 1 , 0 
65 , 295 , 0.72155 , 0 , 1 , 0 
97 , 1518 , 2.40865 , 0 , 1 , 0 
93 , 1041 , 0.673187 , 1 , 1 , 0 
93 , 571 , 1.59151 , 1 , 1 , 0 
94 , 5034 , 1.05605 , 1 , 1 , 0 
111 , 3451 , 1.23514 , 1 , 1 , 0 
104 , 115 , 1.47752 , 1 , 1 , 0 
106 , 367 , 1.62114 , 1 , 1 , 0 
106 , 969 , 1.33371 , 1 , 1 , 0 
163 , 0 , 20.3881 , 0 , 0 , 0 
0 , 58 , 1.28098 , 1 , 1 , 0 
0 , 50 , 1.18036 , 1 , 1 , 0 
0 , 58 , 0.700035 , 1 , 1 , 0 
6 , 45 , 0.639435 , 1 , 1 , 0 
1 , 280 , 11.3098 , 0 , 0 , 0 
127 , 2342 , 0.481857 , 0 , 0 , 0 
44 , 10031 , 6.87305 , 0 , 0 , 0 
0 , 2376 , 155975 , 1 , 0 , 0 
0 , 4618 , 0.257477 , 1 , 0 , 0 
0 , 5718 , 5.67988 , 1 , 0 , 0 
0 , 19312 , 1.64748 , 1 , 0 , 0 
0 , 20883 , 57358 , 1 , 0 , 0 
15 , 20834 , 28.3181 , 0 , 0 , 0 
0 , 5962 , 4.84896 , 1 , 0 , 0 
0 , 25087 , 87.9115 , 1 , 0 , 0 
0 , 1564 , 7.86658 , 1 , 0 , 0 
0 , 6434 , 0.590202 , 1 , 0 , 0 
0 , 4147 , 2.22014 , 1 , 0 , 0 
0 , 5170 , 1.43753 , 1 , 0 , 0 
0 , 15026 , 2.03882 , 1 , 0 , 0 
21 , 22024 , 1.63959 , 0 , 0 , 0 
20 , 3635 , 1.4268 , 1 , 0 , 0 
22 , 7489 , 1.38977 , 1 , 0 , 0 
20 , 15620 , 1.33148 , 1 , 0 , 0 
22 , 12234 , 1.14022 , 1 , 0 , 0 
21 , 14279 , 1.43871 , 1 , 0 , 0 
0 , 7736 , 0.394287 , 1 , 0 , 0 
0 , 6666 , 0.022934 , 1 , 0 , 0 
0 , 11390 , 1.8826 , 1 , 0 , 0 
0 , 4360 , 1.7123 , 1 , 0 , 0 
0 , 28034 , 51.5341 , 1 , 0 , 0 
23 , 7015 , 1.31953 , 1 , 0 , 0 
28 , 7339 , 1.65494 , 1 , 0 , 0 
28 , 13177 , 1.98622 , 1 , 0 , 0 
20 , 17002 , 1.75162 , 1 , 0 , 0 
26 , 11250 , 1732 , 1 , 0 , 0 
26 , 9798 , 1.72691 , 1 , 0 , 0 
0 , 13197 , 1.79392 , 1 , 0 , 0 
10 , 12381 , 17.9017 , 1 , 0 , 0 
0 , 15821 , 1.42748 , 1 , 0 , 0 
0 , 15074 , 1.81563 , 1 , 0 , 0 
0 , 11538 , 1.44888 , 1 , 0 , 0 
0 , 8254 , 1.89873 , 1 , 0 , 0 
0 , 19602 , 1.88493 , 1 , 0 , 0 
0 , 23679 , 0.151131 , 1 , 0 , 0 
0 , 18903 , 0.629105 , 1 , 0 , 0 
0 , 7439 , 0.126648 , 1 , 0 , 0 
20 , 29201 , 0.686646 , 1 , 0 , 0 
22 , 20118 , 1.54819 , 1 , 0 , 0 
23 , 18030 , 1.55574 , 1 , 0 , 0 
25 , 11596 , 0.968819 , 1 , 0 , 0 
25 , 21279 , 1.50188 , 1 , 0 , 0 
25 , 22762 , 1.76421 , 1 , 0 , 0 
24 , 16300 , 1.43188 , 1 , 0 , 0 
3 , 17529 , 4.57733 , 1 , 0 , 0 
24 , 20335 , 1.40585 , 1 , 0 , 0 
22 , 19392 , 1.23793 , 1 , 0 , 0 
22 , 18976 , 1.36514 , 1 , 0 , 0 
23 , 20132 , 1.82282 , 1 , 0 , 0 
24 , 17906 , 1.64503 , 0 , 0 , 0 
0 , 3864 , 1.07775 , 1 , 0 , 0 
0 , 7496 , 3.18704 , 1 , 0 , 0 
0 , 3304 , 0.0246124 , 1 , 0 , 0 
0 , 4138 , 2.45102 , 1 , 0 , 0 
0 , 754 , 45.9737 , 1 , 0 , 0 
0 , 894 , 0.122917 , 1 , 0 , 0 
6 , 218 , 1.07314 , 1 , 1 , 0 
6 , 116 , 1.03561 , 1 , 1 , 0 
0 , 17960 , 0.660736 , 0 , 0 , 0 
5 , 6553 , 0.618286 , 0 , 0 , 0 
0 , 58 , 0.860764 , 1 , 1 , 1 
0 , 40 , 0.62825 , 1 , 1 , 1 
0 , 58 , 0.885834 , 1 , 1 , 1 
0 , 48 , 0.814476 , 1 , 1 , 1 
0 , 40 , 0.937538 , 1 , 1 , 1 
0 , 60 , 0.80442 , 1 , 1 , 1 
0 , 30 , 0.600105 , 1 , 1 , 1 
0 , 40 , 0.768059 , 1 , 1 , 1 
0 , 30 , 0.768242 , 1 , 1 , 1 
0 , 48 , 0.995033 , 1 , 1 , 1 
0 , 40 , 0.898651 , 1 , 1 , 1 
0 , 40 , 0.696068 , 1 , 1 , 1 
0 , 40 , 0.686981 , 1 , 1 , 1 
0 , 48 , 1.0688 , 1 , 1 , 1 
0 , 68 , 0.888954 , 1 , 1 , 1 
0 , 40 , 0.854294 , 1 , 1 , 1 
0 , 60 , 1.05312 , 1 , 1 , 1 
0 , 78 , 0.912323 , 1 , 1 , 1 
0 , 50 , 1.10451 , 1 , 1 , 1 
0 , 30 , 0.971863 , 1 , 1 , 1 
0 , 58 , 0.80867 , 1 , 1 , 1 
0 , 40 , 0.829597 , 1 , 1 , 1 
0 , 40 , 1.15242 , 1 , 1 , 1 
0 , 40 , 1.0006 , 1 , 1 , 1 
0 , 40 , 0.699661 , 1 , 1 , 1 
0 , 40 , 1.06553 , 1 , 1 , 1 
0 , 60 , 1.22228 , 1 , 1 , 1 
0 , 30 , 1.19996 , 1 , 1 , 1 
0 , 40 , 1.12641 , 1 , 1 , 1 
0 , 40 , 1.07027 , 1 , 1 , 1 
0 , 30 , 1.07007 , 1 , 1 , 1 
0 , 40 , 1.14518 , 1 , 1 , 1 
0 , 50 , 1.24864 , 1 , 1 , 1 
0 , 50 , 0.957535 , 1 , 1 , 1 
0 , 30 , 1.20325 , 1 , 1 , 1 
0 , 30 , 1.06969 , 1 , 1 , 1 
0 , 40 , 1.29083 , 1 , 1 , 1 
0 , 68 , 1.0488 , 1 , 1 , 1 
0 , 30 , 1.27248 , 1 , 1 , 1 
0 , 88 , 1.17622 , 1 , 1 , 1 
0 , 58 , 0.688759 , 1 , 1 , 1 
0 , 40 , 1.07175 , 1 , 1 , 1 
0 , 48 , 1.38325 , 1 , 1 , 1 
0 , 30 , 0.962601 , 1 , 1 , 1 
0 , 50 , 1.18974 , 1 , 1 , 1 
0 , 40 , 0.86274 , 1 , 1 , 1 
0 , 30 , 1.22639 , 1 , 1 , 1 
0 , 40 , 0.735504 , 1 , 1 , 1 
0 , 116 , 1.06995 , 1 , 1 , 1 
0 , 78 , 1.46618 , 1 , 1 , 1 
0 , 60 , 1.14096 , 1 , 1 , 1 
0 , 40 , 1.15457 , 1 , 1 , 1 
0 , 30 , 1.09388 , 1 , 1 , 1 
0 , 48 , 1.07323 , 1 , 1 , 1 
0 , 68 , 1.20255 , 1 , 1 , 1 
0 , 30 , 1.17356 , 1 , 1 , 1 
0 , 40 , 0.976547 , 1 , 1 , 1 
0 , 40 , 1.17542 , 1 , 1 , 1 
0 , 40 , 0.926224 , 1 , 1 , 1 
0 , 50 , 1.25051 , 1 , 1 , 1 
0 , 40 , 1.33541 , 1 , 1 , 1 
0 , 40 , 1.08484 , 1 , 1 , 1 
0 , 40 , 0.595734 , 1 , 1 , 1 
0 , 38 , 1.13946 , 1 , 1 , 1 
0 , 40 , 1.24846 , 1 , 1 , 1 
0 , 50 , 1.04745 , 1 , 1 , 1 
0 , 40 , 1.00162 , 1 , 1 , 1 
0 , 68 , 1.75452 , 1 , 1 , 1 
0 , 40 , 0.952606 , 1 , 1 , 1 
0 , 58 , 1.18958 , 1 , 1 , 1 
1 , 48 , 1.36792 , 1 , 1 , 1 
1 , 68 , 0.974686 , 1 , 1 , 1 
1 , 68 , 1.15475 , 1 , 1 , 1 
1 , 48 , 1.21209 , 1 , 1 , 1 
1 , 68 , 1.07707 , 1 , 1 , 1 
1 , 40 , 1.05917 , 1 , 1 , 1 
1 , 40 , 1.32557 , 1 , 1 , 1 
1 , 50 , 1.26302 , 1 , 1 , 1 
1 , 389 , 1.22437 , 1 , 1 , 1 
1 , 40 , 1.18927 , 1 , 1 , 1 
1 , 68 , 1.38288 , 1 , 1 , 1 
1 , 40 , 1.29842 , 1 , 1 , 1 
1 , 96 , 1.41603 , 1 , 1 , 1 
1 , 58 , 1.27573 , 1 , 1 , 1 
1 , 58 , 1.09388 , 1 , 1 , 1 
2 , 103 , 1.15898 , 1 , 1 , 1 
1 , 108 , 1.15469 , 1 , 1 , 1 
1 , 78 , 1.16575 , 1 , 1 , 1 
1 , 40 , 1.33348 , 1 , 1 , 1 
1 , 60 , 1.32358 , 1 , 1 , 1 
1 , 96 , 1.03581 , 1 , 1 , 1 
0 , 48 , 1.1815 , 1 , 1 , 1 
0 , 58 , 1.09508 , 1 , 1 , 1 
0 , 50 , 0.957169 , 1 , 1 , 1 
0 , 40 , 1.28841 , 1 , 1 , 1 
1 , 30 , 1.08559 , 1 , 1 , 1 
1 , 50 , 1.07207 , 1 , 1 , 1 
1 , 60 , 1.18095 , 1 , 1 , 1 
1 , 40 , 1.10604 , 1 , 1 , 1 
1 , 63 , 1.08602 , 1 , 1 , 1 
1 , 48 , 1.25029 , 1 , 1 , 1 
1 , 50 , 1.0803 , 1 , 1 , 1 
2 , 78 , 1.33791 , 1 , 1 , 1 
1 , 126 , 1.25523 , 1 , 1 , 1 
1 , 68 , 1.35612 , 1 , 1 , 1 
1 , 128 , 1.09381 , 1 , 1 , 1 
1 , 48 , 1.54784 , 1 , 1 , 1 
2 , 98 , 1.09537 , 1 , 1 , 1 
2 , 172 , 1.14026 , 1 , 1 , 1 
1 , 5843 , 0.695999 , 0 , 0 , 0 
1 , 68 , 1.50222 , 0 , 0 , 0 
1 , 3404 , 0.204132 , 0 , 0 , 0 
2 , 2536 , 0.0478058 , 0 , 0 , 0 
1 , 8646 , 0.704071 , 0 , 0 , 0 
1 , 16971 , 5.35521 , 0 , 0 , 0 
0 , 279 , 0.933952 , 0 , 0 , 0 
1 , 21627 , 0.409561 , 0 , 0 , 0 
0 , 2248 , 0.869568 , 0 , 0 , 0 
0 , 22396 , 0.254829 , 0 , 0 , 0 
0 , 22273 , 0.285522 , 0 , 0 , 0 
0 , 2579 , 0.181465 , 0 , 0 , 0 
1 , 5428 , 0.26088 , 0 , 0 , 0 
1 , 10482 , 0.19632 , 0 , 0 , 0 
1 , 141 , 1.40112 , 0 , 0 , 0 
